ds,yhat,yhat_lower,yhat_upper
2025-10-01,110.84558826158587,-101.7914514601113,339.3676539203188
2025-11-01,232.80922909637246,27.891333293673984,444.07763584179213
2025-12-01,157.0742243941246,-50.53421703690243,386.51998501400874
2026-01-01,89.21616344063082,-156.87536226952795,299.40820489488056
2026-01-31,47.04116077728135,-176.63192539558818,267.6160878285895
2026-02-28,359.0221251308806,142.95836090654367,561.9877933340931
2026-03-31,-24.630517478829972,-248.85770802648693,197.31484052604074
2026-04-30,348.1796458787704,118.79265860508839,572.2681694304914
2026-05-31,227.8320996020965,7.919155475555055,456.79945774363085
2026-06-30,-0.5415973902390618,-218.09094519428766,219.49211854531868
2026-07-31,694.5307828048508,483.5433033998407,932.3482084809636
2026-08-31,-560.5330905666539,-765.2849359857103,-350.94121464662845
2026-09-30,128.26176284498018,-102.90910204908907,348.4042676348605
2026-10-31,583.0068436262702,354.5838833119302,788.6083009966719
2026-11-30,562.2118692029675,354.14812476033416,778.6346846957226
2026-12-31,-180.57449657500496,-412.8484828352425,31.107029334133507
2027-01-31,-0.3478115250105276,-230.2441431495133,215.13854466084544
2027-02-28,379.1144858224085,170.55264767495117,597.7487170398947
2027-03-31,-68.73020776445944,-282.85027083167955,151.24846178076388
2027-04-30,404.3451929181774,195.54503296032604,632.2267041113174
2027-05-31,239.7951583102958,35.78323283441939,451.2022121744857
2027-06-30,-24.85990723033325,-234.5498306447518,191.22149957075908
2027-07-31,787.6289561760593,579.6661224651245,986.889555764876
2027-08-31,-744.1831978362511,-973.2129917399526,-513.0362265423194
2027-09-30,140.7565520153438,-66.82614489636333,355.57083513263916
2027-10-31,655.705940457566,452.5427467913527,884.7825652136745
2027-11-30,635.2135005157161,427.95887828453385,869.7106885834107
2027-12-31,-242.44386677287252,-447.547489920661,-27.790095147887936
2028-01-31,-47.35578116549404,-261.94905807067994,169.91592452136553
2028-02-29,311.16817779390476,97.70282553648926,540.9550319032617
2028-03-31,57.95334733016671,-157.50522031813225,301.2994823781297
2028-04-30,229.18062292212738,31.857838030974015,435.10863399347
2028-05-31,192.75776259357644,-34.901356422942975,429.8998161073689
2028-06-30,39.87810009054934,-205.78392335567665,249.34187204073316
2028-07-31,491.7209317551507,268.5048566443788,693.3400058443389
2028-08-31,-203.45371967820086,-420.44696960675043,33.387637636773476
2028-09-30,105.39361678781928,-104.82892792002279,329.17214159731253
2028-10-31,433.0174687387972,213.4149055100037,658.7966255845299
2028-11-30,400.9692283237175,175.73514126418593,617.5876091736367
2028-12-31,-71.50406872969064,-283.9331617967265,137.82635660425393
2029-01-31,86.09415397424125,-144.0529328744217,303.71311638954694
2029-02-28,330.604743014945,107.64545592858885,536.0421853281568
2029-03-31,11.8393439541058,-206.327143445069,247.4609454971132
2029-04-30,284.00144350661765,77.61434040479428,495.6977042050629
2029-05-31,206.3744576163855,-7.399227943344361,423.5410417730852
2029-06-30,15.268325295310376,-201.76019864983354,228.95644417576037
2029-07-31,590.1102685522975,367.53201228052933,793.0002726414123
2029-08-31,-385.9943141111021,-619.5336057789273,-160.94544374815885
2029-09-30,110.70757990884448,-115.98860829908604,319.3540435302044
2029-10-31,502.9718657157406,290.49106339118055,715.8456717713331
2029-11-30,478.3312557324194,266.9244795857576,674.1376031062542
2029-12-31,-129.34293834543,-350.1161732883539,106.74333815101002
2030-01-31,38.38924696234645,-180.9205902561628,259.10728682590167
2030-02-28,350.37021131572453,122.04552766709193,569.2343914517002
2030-03-31,-33.282431292931776,-263.6241768935151,190.58064456469847
2030-04-30,339.5277320644625,125.3153608514728,575.2278188065644
2030-05-31,219.18018578709018,14.216211725143669,452.94325030268703
2030-06-30,-9.193511205634834,-218.49256944037035,206.15848684865924
2030-07-31,685.8788689896095,473.6189415039138,898.4300657865218
2030-08-31,-569.1850043799002,-781.2181969512072,-323.4539014621087
2030-09-30,119.60984903010024,-93.84132656271036,340.64334284087005
2030-10-31,574.3549298121528,346.36622233898737,806.9428638973961
2030-11-30,553.5599553870878,335.96903712341145,761.9336143544479
2030-12-31,-189.22641038912684,-394.13189889617473,31.219669706907737
